Location,Latitude,Longitude
Near Salt Lake City Utah,41.5544131,61.0002405
Near Tashkent Uzbekistan,7.7592893,-63.0866665
Near Buga Valle,10.5944288,-66.9730425
Off Caracas Venezuela,-33.054913701176346,-71.56672014136477
Cerro Aicha Venezuela,9.7422774,-63.1888854
Near Bolivar Venezuela,11.8742208,-69.9422171
Near Berryville Virginia,10.2375144,-67.5890216
Near Madison Wisconsin,11.0205596,-63.90739842745219
Egbert WYUS,42.7659465,-73.2360643
Lvov-Snilow,10.7763897,106.7011391
Near Kandahar Afghanistan,39.2747722,-77.6393091
Near Khost Afghanistan,49.74376385,11.510059486052317
Near Kabul Afghanistan,42.6719206,-88.543494
Near Daraim Afghanistan,43.0386475,-87.9090751
Near Valdez Alaska,43.684017,-110.4436629263118
Near Ain Kercha Algeria,42.502747,-105.026083
Near Lukapa Angola,12.789585,45.028504
Near Quiangala Angola,-4.3217055,15.3125974
Near Corrientes Argentina,0.5184021,25.2057292
Formosa Argentinade,42.0449913,-73.4545858
Near Innsbruck Austria,28.2935785,-16.621447121144122
Near Shirinbulak Azerbaijan,19.0749388,79.4869718
Off Corvo Island Azores,33.5448968,68.4132108
Kikwit Belgian,11.5958258,43.1469392
Near Brussels Belgium,61.253281650000005,-149.80817355784652
Bitonja Bosnia-Herzegovina,64.837845,-147.716675
Near Belem Brazil,59.786763,-154.14304081829104
Near Agudos Brazil,70.326677,-148.94325269685487
Off Setiba Brazil,37.2303635,-8.627351585983046
Off Belmont Brisbane,36.7014097,3.2293304654793413
Near Mt. Cameroon Buea,-12.3831319,16.9425484
300 nm NW of San Francisco California,-12.3506867,13.5464318
Off San Clemente Island California,-12.6338815,16.0461295
Off San Francisco California,-34.4423682,-59.4475148
Near Lone Pine California,19.46546382217256,-99.21266029928722
Off Oakland California,-34.6097193,-58.374119
Near Niles California,33.4484367,-112.074141
Off Point Sur Californiia,40.7852085,43.8416095
Near Yaounde Cameroon,40.7852085,43.8416095
Off Newfoundland Canada,12.17932745,-83.77740512493148
Near Saglouc Canada,-37.507870100000005,149.92651512146904
San Jose Volcano Chile,-22.947057,150.4260131367603
Puerto Infrida Colombia,-12.46044,130.8410469
Off Santa Maria Colombia,48.2083537,16.3725042
Near Valledupar Colombia,55.4982802,-4.6113017
Near Ibague Colombia,40.5588769,50.0065319
Near Bucaramanga Columbia,39.1868399,45.456902448435805
Near Souda Crete,38.64453055,-28.05279403006629
Near Ercan Cyprus,23.7643863,90.3890144
Near Prague Czechoslovakia,50.56999985,3.7793461759110007
Prague Czechoslovakia,-12.9482581,-65.1120651
Djibouti Djbouti,6.3676953,2.4252507
Off Puerto Plata Domincan,-17.8454338,-60.7421903
Off Santo Domingo Dominican,-10.818915,-65.3550455
Near Faridpur East,-14.7153938,-68.4176615
Mt. Cunatineuta Ecuador,-5.90883,-44.302785
Near Taisha Ecuador,-10.3333333,-53.2
Near Isma'iliya Egypt,-1.45056,-48.4682453
Near San Gerardo El,-23.3112878,-51.1595023
Nunters Burgh England,-8.5066761,-35.3747339
Near Debre Zelt Ethiopia,-19.750833,-47.936666
Barentu Ethiopia,-3.1316333,-59.9825041
Near Miami Florida,49.1709788,-121.95255
Off Jacksonville Florida,49.5003268,-119.593249
Near Roubien France,4.5845101,114.1932373
Off St. Marcouf France,34.3252897,-117.4286824
Ubrichstein Germany,34.3798765,-118.5291917
Near Mulheim Germany,34.1866193,-118.4486675
Eubeoa Greece,38.1040864,-122.2566367
Near Nea Ankhialos Greece,34.0536909,-118.242766
Near Honolulu HIPan,34.7438754,-117.324492
Near Santa Ana Francisco Morazan Honduras,32.7947731,-116.962526
Braemar Resevoir Hong,37.7792588,-122.4193286
Near Bangalore India,34.1812089,-118.307201
Near Agra India,49.2118373,-68.1801406
Near Srinagar India,52.0196462,-95.4547602
Banihal Pass India,28.920813571735746,-13.670494524649678
Near Nabire Indonesia,41.78551415,-87.75172434912311
Near Padalarang Indonesia,-29.902631,-71.2520253
Off Surabaya Indonesia,36.474436,103.733224
Near Tegal Indonesia,28.58689,104.718661
"Off Sarmi Indonesia
	
Sarmi",32.0438284,118.7788631
Kohangan village Iran,23.1301964,113.2592945
Near Shahdad Iran,1.6956102680458345,-75.62105660629301
Near Khorramabed Iran,6.269732449999999,-75.60255965090315
Near Montieri Italy,5.7169833,-74.473683
Abruzzio Mountains Italy,6.269732449999999,-75.60255965090315
Near Cosenza Italy,6.1909225,-67.4841891
Off Terracina Italy,1.1153385,-74.1056838
Near Burgio Italy,9.4017581,-75.6787017
Off Hokkaido Japan,4.6065,-74.0729814
Near Vientiane Laos,1.2538499,-70.2345576
Castel Benito Libya,37.2297036244377,-108.6227643752856
Near Kuala Lumpur Malaysia,39.9613759,-105.510831
Near Zurrieg Malta,39.9170921,-105.5017521
Portlamar Margarita,38.263995,-104.6141867
Mendotta Minnisota,-12.22656805,44.41070486098224
Near Quelimane Mozambique,-22.915278983654947,-43.41940622617884
En route from Argentina  to  CaliforniaAerolineas Argentinas,-3.4055866,29.1375509
Off GibraltarAeropostale,42.0597203,9.1338008
Mediterranean SeaAla Littoria SA,9.9069195,-83.68508273563467
PanamaMilitary - Fuerza Aérea Panamena,20.2126686,-75.9973941
South Atlantic OceanDeutsche Lufthansa,12.1129885,-68.8854843
ChinaChina National Aviation Corporation,38.94580945,-77.07999963679401
CongoAir Congo,39.937597,-76.9785892
North SeaKLM Royal Dutch Airlines,25.702096,32.647186
Off SpainAeropostale,51.88696515,0.2441929015733029
Atlantic OceanAir France,52.4081812,-1.510477
Off Tabones Island  PhilippinesMilitary - U.S. Air Force,50.7641387,-1.7720991
Indian OceanBritish Overseas Airways,51.3388112,-0.1158589
Northern IsraelMilitary - Israel Air Force /Military -  Israel Air Force,51.3713049,-0.101957
English Channel near,25.36794425,-80.87830662413266
Sandhikhark Nepal,29.634135,-82.2676019
250 miles northwest of Kathmandu Nepal,49.2577886,4.031926
Off Papua New,55.7646281,37.6312342
Manakau Harbor New,45.9366592,-0.9616399
Lake Pontchartrain New,48.934231,2.499789
Near Gander Newfoundland,44.841225,-0.5800364
Near Calabar Nigeria,45.1875602,5.7357819
Rohtang Pass Northern,49.9380929,2.2120112
China Sea Pacific,48.4538873,2.4778402
Near Kohat Pakistan,4.3638419,18.5911367
Near Huanuco Peru,43.0327114,41.4799855
Near Tino Maria Peru,49.9995205,8.2736253
Near Carpish Peru,53.5505392,8.5851945
Mt. Ipao Philippines,50.5500693,10.6329157
Cagyan de Oro Philippines,49.4093582,8.694724
Off Dumaguete Philippines,53.550341,10.000654
Snezka mountains Poland,52.4440003,11.575701331840104
Off Terceira Portugal,52.4480374,11.4852603
Near Lisbon Portugal,48.1371079,11.5753822
Near Fort Chimo Quebec,36.9137968,21.6963888
Near Quebec City Quebec,37.8083817,23.9776656
McPherson Ranges Queensland,38.3279631,23.536722
Near Kariba Rhodesia,40.26721855,22.59797047710305
Off Macae  Rio,14.7612884,-90.9920691
Near Leningrad Russia,16.9131737,-89.9296189
Near Bratsk Russia,21.304547,-157.855676
Near Granton Harbour Scotland,22.3139519,114.36521487604794
Near Kafountine Senegal,-9.3965671,-75.143911
Near Mogadishu Somalia,43.6166163,-116.200886
Kimpo Air Base South,47.5382349,-116.118887
Island of Cheju South,41.8755616,-87.6244212
Off Plettenberg Bay South,42.2713945,-89.093966
Near Navafria Spain,39.0708801,-89.6189784
Near Nasir Sudan,41.2455927,-89.9248303
Near Jabal Awliya Sudan,31.6356659,74.8787496
Jakobkondre Suriname,17.360589,78.4740613
Near Aleppo Syria,21.1498134,79.0820556
Linkuo Taiwan,9.8415861,77.3849422
Off Makung Taiwan,14.4493717,79.9873763
Off Green Island Taiwan,41.7075394,-86.8950297
Near Paris Tennessee,37.970495,-87.5715641
Near Cavalese Trento,-2.9888243,104.7568507
Near Ankara Turkey,-3.3187496,114.5925828
Near Hourghada UARMisrair,-7.2459717,112.7378266
Near Artigas Uruguay,3.3479824,106.25797339911207
Near Samarkand USSRAeroflot,5.8927453,95.3225751
Near Norfolk Virginia,36.2974945,59.6059232
Near Durango Vizcaya,45.3509277,10.8459956
Off Jones Beach Wantagh,41.8933203,12.4829321
Near Coventry Warks,44.7648702,9.1733419
Near Watertown Wisconson,40.5488429,14.228370814497762
Near Saada Yemen,40.63591975,17.688443357842537
Near Ngwerere Zambia,40.6932715,-111.9545824
Mt. Cemonyet,31.2698697,121.0606938
Off the Brazilian coast,42.3146962,69.5883282
Near Alma Ata,43.2363924,76.9457275
Off Sand Point Alaska,43.4475868,77.05651080905444
Kaktovik (Barter Island) Alaska,57.2028038,-153.305651
Near Anchorage Alaska,29.3796532,47.9734174
Near Palestro Algeria,53.333333,-60.416667
Near Luena Angola,19.8887438,102.135898
Near Huambo Angola,17.94862736193748,102.6246379393892
Off Mar del Plata Argentina,56.5048435,21.0070903
Near Buenos Aires Argentina,33.886919917449966,35.47999342650313
Off Bathurst Island Australia,32.896672,13.1777923
Near Stepanakert Azerbaijan,29.87583345,-92.12879458264923
Off Bridgetown Barbados,13.45011745,144.7577087765826
Off Sandspit BC,39.6065073,-75.8330934
Near Cordillera Boliva,38.5392883,-76.748577
Near La Paz Bolivia,25.2311431,-11.5810134
Near San Borja Bolivia,19.4147269,-102.0522647
Near Vacas Bolivia,21.121965,-101.6829766
Caranavi  Boliviano,31.8658887,-116.602983
Caravelas Bay Brazil,23.7389846,-99.1441352
Near Senador Jose Porfírio Brazil,18.8497366,-97.1060062
Near Pelotas Brazil,24.64172985,-99.84796066222523
Off  Fernando de Noronha Brazil,42.3315509,-83.0466403
Near Mandalay Burma,47.427155,-92.937689
Near Newhall California,38.951883,-92.3337366
Off Los Angeles California,45.7874957,-108.49607
Diablo Mts. California,34.0346534,-5.0161926
Near Sunland California,31.5118281,-9.7620903
Near Palm Springs California,35.202941,-5.5510167
Off Point Mugu California,20.7187712,96.8269218
Off Venice California?,55.7641783,37.6172283
Near Hankow China,1.4765687,103.8004772
Near Mukden China,40.3665999,16.5948739
Near Kunming China,27.1743038,87.09347752946027
Off Laoag China,27.1604122,84.9765794
Near Kian China,28.703304,80.567017
Manguipayan Colombia,36.0319843,-114.9822486
Near Ipiales Colombia,41.4266361,-73.6788272
Lapadrera Colombia,42.252563,-78.80559
Cerro el Plateado Colombia,40.6639916,-74.2107006
Near Betania Colombia,39.1765386,-74.8012119
Cigorodo Colombia,40.7127281,-74.0060152
Near Doncello Colombia,43.7565057,-71.9490529
Near San Vincente Colombia,40.60713649533953,-74.0431797904798
Near Buga Colombia,48.9592291,-54.6187879
Near Nevia Colombia,14.31318,-85.1731585
Near Funza Colombia,4.7676576,7.0188527
Near Leadville Colorado,35.824341,-78.8300321
Moroni Comoro,51.899169650000005,-9.007323216366125
Near Kinkala Congo,69.36133480000001,-124.0745327827381
Off Ajaccio Corsica,59.9800631,10.6652973
Pico Blanco Costa,59.8545801,10.4450346
Greater Cincinnati Airport Covington,39.9622601,-83.0007065
Near Kyrenia Cyprus,41.4000523,-82.8085204
Near Srbská Kamenice Czech,41.436589,-81.3855058
Ruzyne Czechoslovakia,41.1305303,-82.591828
Torysa Czechoslovakia,39.9234046,-83.810138
Ciudad Havajillo Dominican,26.3617602,127.7554216
Near Paramarino Dutch,49.683333,-87.516667
Baucau East,45.5202471,-122.674194
Near La Bonita Ecuador,42.3264181,-122.8718605
Near Loja Ecuador,24.85710585,67.7745938462678
Off Sharm el Sheikh Egypt,33.5914237,73.0535122
Near Lympne England,9.4519359,-78.8327433400942
Near Aldbury England,-9.1951517,147.6227468
Off Bata Equatorial,-4.0943705,138.9466574
Near Asmara Ethiopia,41.7746685,-76.5264613
Near Addis Ababa Ethiopia,41.322316,-74.8023882
Near Tippi Ethiopia,-9.7722807,-70.7100759
Carombe France,-5.6845697,-79.0604248
Near Le Mans France,-8.1116778,-79.0287742
Near Privas France,-5.8951672,-76.1046533
Mont Blanc French,8.2144676,123.7689644
Near Ndjolé Gabon,16.4119905,120.5933719
Near Savannah Georgia,13.1388596,123.7343104
Near Corfu Greece,10.2935639,123.9019209
Near Peten Guatemala,12.3118659,121.1867925
Near Tegucigalpa Honduras,13.6240122,123.1850318
Off Puerto Castilla Honduras,8.2281556,124.2411508
Budapest Hunary,52.2319581,21.0067249
Near Telkibanya Hungary,18.38423905,-66.05343997364733
Near Nagyvarad Hungary,25.3336984,51.2295295
Lasi Hungary,43.8661105,24.4534273
Off Hafnarfjorour Iceland,44.1767161,28.6507598
Near Dinjan India,56.858675,35.9208284
Near Solo Indonesia,52.3533582,104.2191538
Off Parepare Indonesia,64.902481,45.767242
Near Silimo Indonesia,51.530018,46.034683
Near Malinau Indonesia,68.7427218,161.33244351843064
Java Sea Indonesia,69.406067,86.175072
Off Flores Island Inodnesia,59.375946,144.862259
Near Clear Lake Iowa,48.79367455,132.91241500716188
Near Shahriah Iran,54.3150278,48.403373
Near Orumiyeh Iran,48.6498169,39.9945863
Near Balad Air Base Iraq,56.2140064,28.5207381
Near Al Taji Iraq,58.6027015,99.1887515
Near Tal Afar Iraq,44.9764703,41.14763185
Off Skellings Ireland,47.985031,139.533112
Com Edno Ireland,56.8482892,60.6098184
Off Elba Italy,56.7810026,105.7460255
Near Civitavecchia Italy,59.328286,-107.189484
25 nm off Agrigento Italy,30.9815531,41.0164788
Off Abidjan Ivory,21.5504432,39.1742363
Montego Bay Jamacia,55.1218578,-3.355237
125 miles ENE of Tokyo Japan,48.1516988,17.1093063
Dabouk Jordan,41.067207100000005,-85.13830005608978
Near Kyzyltu Kazakhstan,2.9312482,9.9107609
Off Na'ameh Lebanon,-35.2087137,147.5130307
Ben Gashir Libya,-29.7083861,31.074270293753205
Off Marsa el-Brega Libya,36.8414197,-2.4628135
Near Succoth Glen Lochgoilhead,6.8436145,80.54887719999999
Mt Rijani Lombok,59.3251172,18.0710935
Near Tamatave Madagascar,47.3744489,8.5410422
Off Bandra Maharashtra,25.181234,121.688687
Near Cabo Ruivo Marine,-6.8160837,39.2803583
Off Patuxent River Maryland,35.0457219,-85.3094883
Near Poza Rica Mexico,36.2434093,-84.6699442
Near Durango Mexico,33.5087256,-94.616319
Near Chetumal Mexico,33.4764767,-100.855685
Near Puebla Mexico,35.20729,-101.8371192
Near Monroe Michigan,9.4674663,98.830042
Brainerd Minnesota46826/109,13.7524938,100.4935089
Near Robertson Missouri,18.7882778,98.9858802
Near KarkovEvolga,51.95633585,4.439731915265206
Near Petreasa RomaniaScoala Superioara de Aviatie Civla,41.250324,31.8389738
HaitiHaïti Air Inter,39.9207759,32.8540497
AlgiersAeropostale,51.0595519,26.7194473
Over the Atlantic OceanPrivate charter,49.841952,24.0315921
Gulf of SirteMilitary - U.S. Army,40.7596198,-111.886797
Mt. Helmos. GreeceMilitary - U.S. Air Force,41.2224303,-112.8655343
Near Villia GreeceMilitary - Royal Hellenic Air Force,40.2621714,-112.092996
Hong KongPhilippine Air Lines,41.3123363,69.2787079
Off MoroccoAeropostale,39.7675529,64.4231326
Midway Island Naval Air StationMilitary - U.S. Navy,41.3123363,69.2787079
Mediterranean SeaLATI,3.9000578,-76.302013
Atlantic Ocean between N.Y. and BermudaImperial Airways,9.3148173,-70.6081655
Near Houma LouisianaPetroleum Helicopters Inc,6.0383525,-63.45439437725708
Mt. Saint-Odile near,10.4614338,-67.0806217
Elburz Mtns. near,10.1740211,-68.2578551
Brawnson Nebraska,12.2431693,109.1898675
Near Copper Canyon Nevada,39.1517548,-77.982525
Off Montauk Point New,37.3315103,-80.8111867
Near Canajoharie New,-20.3111814,118.5801181
Near Kano Nigeria,46.2306739,-119.0921
Akkajaure Lake Norrbotten,46.4401007,-122.8467555
Wilmington/Bolivia North,47.1301417,-119.278077
North Pine Ontario,47.6571104,-117.2613936
Tor Kach Pakistan,48.14314035,11.50750936239955
Shamsi AFB Pakistan,-37.81308661822981,-72.67449629233867
Near Karachi Pakistan,-17.831773,31.045686
Near Bradford Pennsylvania,-15.4100326,-65.3564919
Near Pacae Peru,43.588912,10.476264
Huilyo Peru,-18.9188041,-48.2767837
Near Chaparra Peru,51.0690613,-1.7954134
Mt. Pumacona Peru,-4.3196982,15.3424196
Near Chachapoyas Peru,31.6205738,65.7157573
Voroshilovgrad Russia,33.4014634,69.8912294
Near Olekminsk Russia,34.5266431,69.1849082
Near Batagai Russia,36.9111458,70.3685584
Near Krasnoyarsk Russia,31.50403827338247,-88.03985080977765
Near Darwaza Russia,60.4847228,-151.065349
Tazovskoye Russia,61.1299396,-146.349363
Near Netrubezh Russia,62.13190395,-150.0465516757023
Near Pervouralsk Russia,49.81686135,-113.95680855221708
Near Nizhnevartovsk Russia,35.9233662,6.7022898
Near Moamoa Samoa,-8.4405395,20.7320763
Near Al Qaysumah Saudi,-8.8272699,13.2439512
Near Ras Al Khafji Saudi,-11.8981934,22.9061022
Near Glasgow Scotland,-8.667077,15.134663
Near Mamony Siberia,-28.99565115,-57.81245796667342
Near Chungking Sichuan,34.5016065,-109.37611976535696
Ixopo South,47.2654296,11.3927685
Near Binh Khe South,36.97262155,-25.10264949987561
Near Sokcho South,53.9024716,27.5618225
Off Ceuta Spain,50.8465573,4.351697
Sierra de Atalayasa Spain,-22.0136831,-63.6781103
Off Point Pedro Sri,-17.401245799999998,-66.16756808852
Near Palembang Sumatra,-3.2996768,-60.6213528
Near Abu adh Dhuhur Air Base Syria,-4.5658733,-50.2776717
Mt. Paku Taiwan,-22.4719836,-48.9884476
Near An tung Taiwan,-14.0691776,-42.4852428
Lubock Texas,-22.3218102,-49.0705863
Near Abilene Texas,-19.6357376,-43.8966132
Near Kupang Timor,49.5107477,-115.7672772
Bukalaza Uganda,4.0736279,9.1166046
Batataevka USSRAeroflot,34.5960774,-120.1381144
Surgut USSRAeroflot,38.1557502,-121.6913439
Near Gelendzhik USSRAeroflot,33.9092802,-118.0849169
Krosnovodsk USSRAeroflot,36.583176,-118.07833811447831
Off Los Roques Venezuela,37.57814185,-121.98046977812244
Near Paramo Mucuti Venezuela,38.5810606,-121.493895
Near Merida Venezuela,33.34221,-118.3272612
Near Playa V icente Veracruz,3.8689867,11.5213344
Near Hue Vietnam,49.2608724,-123.113952
Near Nha Trang Vietnam,62.83980995,-66.74377376795226
Near Galax Virginia,-35.7341836,-72.5331642
Near Reardan Washington,-54.935761,-67.6061824
Ramstein AFB West,-33.404325233338206,-70.55790580249155
Faleolo Western,30.05518,107.8748712
Near Snag Yukon,34.5534913,113.84154551773426
Near,27.7809047,120.6512652
Mt. Lalaboy,3.805,-77.2
Near Bagram Air Base Afghanistan,6.675426,-74.84226
Near Maymaneh Afghanistan,5.28323705,-75.26002491961401
Near Jalalabad Afghanistan,10.690556,-72.880278
Soldotna Alaksa,10.4651733,-73.2529512
McGrath Alakska,4.4386033,-75.2108857
Naknek AFB Alaska,7.16698415,-73.1047294009737
Near Sitka Alaska,41.0508886,-72.94798981548601
Near Elmendorf AFB Alaska,41.764582,-72.6908547
Tunbukta Algeria,35.4871175,24.0659027
Near Chana Angola,20.3477869,-74.4968647
Near Cuangar Angola,35.15175225,33.50353179562835
Near Bocoio Angola,38.9237244,-75.5777033
Near Azul Argentina,23.7451119,90.4322926
Near Yerevan Armenia,-2.4406358,-77.38272586466911
Near Guildford Australia,30.6043775,32.2770825
Off Broken Head Australia,9.8649695,-83.6168079
Near Cuenca Azuay,51.1768381,0.5031824507866008
Dhaka Baangladesh,53.1188177,-1.2597068974971677
Off Treasure Cay Bahamas,59.4372155,24.7453688
Off Rio de Janeiro Brazil,29.61941755,-82.36011793561752
Manacapuru River Brazil,49.0508845,2.1008067
Near Salvador Brazil,43.2961743,5.3699525
Algrete Brazil,-16.819398399999997,-151.44839073626866
Off Beef Island British,33.7489924,-84.3902644
Kurudjevo Bulgaria,49.453872,11.077298
Near Petrich bulgaria,51.4272925,6.8829192
Near Jambol Bulgeria,39.280167,22.8186102
Daiku Burma,18.547327,-72.3395928
Off Las Palmas Canary,13.929674,-87.2733004
Vichy  Cargo,12.98815675,77.62260003796
Near Puerto Montt Chile,28.64308585,77.21926705734865
Near Yumen China,27.1752554,78.0098161
Thudamot China,34.0747444,74.8204443
Off Hainan Island China,-3.360285,135.5023653
Near Agustin Codazzi Colombia,-6.8422655,107.4969093
Near Orito Colombia,-6.86981145,109.11506461278614
